electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h
3.495,6.1,2.199,3.26
3.929,5.2,2.199,3.26
4.2,4.205,2.09,3.5
5.0,3.1,2.09,4.5
6.3,2.8235,2.4,6.1
6.7675,2.499,2.9194,6.1
6.1,2.199,4.047,4.48
5.2,2.199,4.678,4.5
4.205,2.09,5.98,3.72
3.1,2.09,4.3,2.72
2.8235,2.4,3.495,2.499
2.499,2.9194,3.216,2.499
2.199,4.047,3.26,2.199
2.199,4.678,3.26,2.4
2.09,5.98,3.5,2.078
2.09,4.3,4.5,2.078
2.4,3.495,6.1,2.499
2.9194,3.216,6.1,2.715
4.047,3.26,4.48,3.8
4.678,3.26,4.5,4.8
5.98,3.5,3.72,6.8487
4.3,4.5,2.72,6.7644
3.495,6.1,2.499,4.3
3.216,6.1,2.499,3.9533
3.26,4.48,2.199,3.5
3.26,4.5,2.4,3.495
3.5,3.72,2.078,3.787
4.5,2.72,2.078,3.72
6.1,2.499,2.499,5.8
6.1,2.499,2.715,5.5903
4.48,2.199,3.8,4.5
4.5,2.4,4.8,3.8
3.72,2.078,6.8487,3.5
2.72,2.078,6.7644,2.5
2.499,2.499,4.3,2.499
2.499,2.715,3.9533,1.499
2.199,3.8,3.5,2.078
2.4,4.8,3.495,2.078
2.078,6.8487,3.787,1.47
2.078,6.7644,3.72,1.56
2.499,4.3,5.8,2.0
2.715,3.9533,5.5903,2.6
3.8,3.5,4.5,3.76
4.8,3.495,3.8,5.0145
6.8487,3.787,3.5,6.0
6.7644,3.72,2.5,6.0
4.3,5.8,2.499,4.5
3.9533,5.5903,1.499,4.177
3.5,4.5,2.078,3.8
3.495,3.8,2.078,4.0
3.787,3.5,1.47,4.2
3.72,2.5,1.56,4.3
5.8,2.499,2.0,5.5
5.5903,1.499,2.6,5.2
4.5,2.078,3.76,5.2
3.8,2.078,5.0145,4.395
3.5,1.47,6.0,3.8
2.5,1.56,6.0,3.2
2.499,2.0,4.5,2.499
1.499,2.6,4.177,2.499
2.078,3.76,3.8,2.6
2.078,5.0145,4.0,2.499
1.47,6.0,4.2,2.499
1.56,6.0,4.3,2.499
2.0,4.5,5.5,2.311
2.6,4.177,5.2,2.499
3.76,3.8,5.2,2.695
5.0145,4.0,4.395,3.76
6.0,4.2,3.8,5.1
6.0,4.3,3.2,5.0
4.5,5.5,2.499,4.406
4.177,5.2,2.499,4.2
3.8,5.2,2.6,3.9432
4.0,4.395,2.499,4.0
4.2,3.8,2.499,4.12
4.3,3.2,2.499,4.5
5.5,2.499,2.311,6.3
5.2,2.499,2.499,5.9
5.2,2.6,2.695,5.5222
4.395,2.499,3.76,5.9
3.8,2.499,5.1,4.5
3.2,2.499,5.0,4.1
2.499,2.311,4.406,2.84
2.499,2.499,4.2,2.499
2.6,2.695,3.9432,2.499
2.499,3.76,4.0,2.499
2.499,5.1,4.12,2.499
2.499,5.0,4.5,2.4
2.311,4.406,6.3,1.499
2.499,4.2,5.9,2.078
2.695,3.9432,5.5222,1.499
3.76,4.0,5.9,2.6
5.1,4.12,4.5,3.3
5.0,4.5,4.1,3.3
4.406,6.3,2.84,2.695
4.2,5.9,2.499,2.582
3.9432,5.5222,2.499,2.35
4.0,5.9,2.499,2.6
4.12,4.5,2.499,3.0
4.5,4.1,2.4,3.658
6.3,2.84,1.499,4.8
5.9,2.499,2.078,4.95
5.5222,2.499,1.499,4.8
5.9,2.499,2.6,4.433
4.5,2.499,3.3,4.0
4.1,2.4,3.3,3.2
2.84,1.499,2.695,2.709
2.499,2.078,2.582,2.499
2.499,1.499,2.35,2.09
2.499,2.6,2.6,2.4
2.499,3.3,3.0,2.088
2.4,3.3,3.658,2.4
1.499,2.695,4.8,2.499
2.078,2.582,4.95,2.712
1.499,2.35,4.8,4.184
2.6,2.6,4.433,4.8
3.3,3.0,4.0,5.8916
3.3,3.658,3.2,4.8
2.695,4.8,2.709,3.492
2.582,4.95,2.499,2.5819
2.35,4.8,2.09,2.695
2.6,4.433,2.4,3.248
3.0,4.0,2.088,3.69
3.658,3.2,2.4,4.8648
4.8,2.709,2.499,6.1
4.95,2.499,2.712,6.1
4.8,2.09,4.184,5.8
4.433,2.4,4.8,4.837
4.0,2.088,5.8916,4.428
3.2,2.4,4.8,3.2
2.709,2.499,3.492,2.712
2.499,2.712,2.5819,2.599
2.09,4.184,2.695,2.599
2.4,4.8,3.248,2.599
2.088,5.8916,3.69,2.599
2.4,4.8,4.8648,2.599
2.499,3.492,6.1,2.65
2.712,2.5819,6.1,2.89
4.184,2.695,5.8,4.2
4.8,3.248,4.837,4.8
5.8916,3.69,4.428,4.3
4.8,4.8648,3.2,3.679
3.492,6.1,2.712,3.367
2.5819,6.1,2.599,2.695
2.695,5.8,2.599,2.695
3.248,4.837,2.599,3.248
3.69,4.428,2.599,3.8
4.8648,3.2,2.599,4.8
6.1,2.712,2.65,7.1
6.1,2.599,2.89,7.1
5.8,2.599,4.2,6.361
4.837,2.599,4.8,5.8
4.428,2.599,4.3,5.4
3.2,2.599,3.679,3.8
2.712,2.65,3.367,2.84
2.599,2.89,2.695,2.599
2.599,4.2,2.695,2.249
2.599,4.8,3.248,2.311
2.599,4.3,3.8,2.249
2.599,3.679,4.8,2.311
2.65,3.367,7.1,2.599
2.89,2.695,7.1,2.795
4.2,2.695,6.361,3.5
4.8,3.248,5.8,3.76
4.3,3.8,5.4,3.95
3.679,4.8,3.8,3.65
3.367,7.1,2.84,2.6
2.695,7.1,2.599,2.45
2.695,6.361,2.249,2.45
3.248,5.8,2.311,3.2
3.8,5.4,2.249,3.45
4.8,3.8,2.311,4.0
7.1,2.84,2.599,5.9074
7.1,2.599,2.795,5.887
6.361,2.249,3.5,4.8
5.8,2.311,3.76,4.18
5.4,2.249,3.95,3.995
3.8,2.311,3.65,3.3
2.84,2.599,2.6,2.712
2.599,2.795,2.45,2.599
2.249,3.5,2.45,2.249
2.311,3.76,3.2,2.599
2.249,3.95,3.45,2.599
2.311,3.65,4.0,2.599
2.599,2.6,5.9074,2.65
2.795,2.45,5.887,2.795
3.5,2.45,4.8,3.3
3.76,3.2,4.18,3.395
3.95,3.45,3.995,2.694
3.65,4.0,3.3,2.249
2.6,5.9074,2.712,2.249
2.45,5.887,2.599,2.248
2.45,4.8,2.249,2.248
3.2,4.18,2.599,2.65
3.45,3.995,2.599,2.72
4.0,3.3,2.599,3.5
5.9074,2.712,2.65,4.5
5.887,2.599,2.795,4.5
4.8,2.249,3.3,3.948
4.18,2.599,3.395,3.488
3.995,2.599,2.694,3.399
3.3,2.599,2.249,2.988
2.712,2.65,2.249,2.712
2.599,2.795,2.248,2.245
2.249,3.3,2.248,2.09
2.599,3.395,2.65,2.244
2.599,2.694,2.72,2.09
2.599,2.249,3.5,2.244
2.65,2.249,4.5,2.244
2.795,2.248,4.5,2.599
3.3,2.248,3.948,3.755
3.395,2.65,3.488,4.635
2.694,2.72,3.399,4.754
2.249,3.5,2.988,3.33
2.249,4.5,2.712,2.75
2.248,4.5,2.245,2.219
2.248,3.948,2.09,2.219
2.65,3.488,2.244,2.69
2.72,3.399,2.09,3.2
3.5,2.988,2.244,3.49
4.5,2.712,2.244,5.15
4.5,2.245,2.599,5.2
3.948,2.09,3.755,4.6
3.488,2.244,4.635,4.6
3.399,2.09,4.754,4.1
2.988,2.244,3.33,3.33
2.712,2.244,2.75,2.245
2.245,2.599,2.219,2.599
2.09,3.755,2.219,2.09
2.244,4.635,2.69,2.245
2.09,4.754,3.2,1.4
2.244,3.33,3.49,1.85
2.244,2.75,5.15,0.888
2.599,2.219,5.2,1.9993
3.755,2.219,4.6,3.0
4.635,2.69,4.6,3.7
4.754,3.2,4.1,4.072
3.33,3.49,3.33,4.6
2.75,5.15,2.245,3.447
2.219,5.2,2.599,3.447
2.219,4.6,2.09,3.4
2.69,4.6,2.245,3.33
3.2,4.1,1.4,3.448
3.49,3.33,1.85,3.295
5.15,2.245,0.888,5.2
5.2,2.599,1.9993,5.2
4.6,2.09,3.0,5.2
4.6,2.245,3.7,4.55
4.1,1.4,4.072,4.1
3.33,1.85,4.6,3.289
2.245,0.888,3.447,2.245
2.599,1.9993,3.447,0.9
2.09,3.0,3.4,2.0
2.245,3.7,3.33,2.0
1.4,4.072,3.448,1.26
1.85,4.6,3.295,1.305
0.888,3.447,5.2,0.5
1.9993,3.447,5.2,0.688
3.0,3.4,5.2,1.45
3.7,3.33,4.55,2.988
4.072,3.448,4.1,2.854
4.6,3.295,3.289,3.099
3.447,5.2,2.245,2.245
3.447,5.2,0.9,2.09
3.4,5.2,2.0,2.245
3.33,4.55,2.0,2.78
3.448,4.1,1.26,2.245
3.295,3.289,1.305,2.5
5.2,2.245,0.5,4.3
5.2,0.9,0.688,4.5
5.2,2.0,1.45,4.494
4.55,2.0,2.988,3.72
4.1,1.26,2.854,3.44
3.289,1.305,3.099,2.415
2.245,0.5,2.245,1.0
0.9,0.688,2.09,0.2
2.0,1.45,2.245,0.388
2.0,2.988,2.78,0.589
1.26,2.854,2.245,0.497
1.305,3.099,2.5,0.5
0.5,2.245,4.3,0.5
0.688,2.09,4.5,2.23
1.45,2.245,4.494,2.6
2.988,2.78,3.72,3.7
2.854,2.245,3.44,4.5
3.099,2.5,2.415,4.2833
2.245,4.3,1.0,3.33
2.09,4.5,0.2,2.95
2.245,4.494,0.388,2.78
2.78,3.72,0.589,2.8
2.245,3.44,0.497,3.262
2.5,2.415,0.5,3.1
4.3,1.0,0.5,4.8
4.5,0.2,2.23,5.0
4.494,0.388,2.6,4.7
3.72,0.589,3.7,4.6
3.44,0.497,4.5,4.244
2.415,0.5,4.2833,3.33
1.0,0.5,3.33,0.998
0.2,2.23,2.95,2.599
0.388,2.6,2.78,2.599
0.589,3.7,2.8,2.599
0.497,4.5,3.262,2.599
0.5,4.2833,3.1,2.599
0.5,3.33,4.8,2.599
2.23,2.95,5.0,2.795
2.6,2.78,4.7,3.32
3.7,2.8,4.6,4.284
4.5,3.262,4.244,3.695
4.2833,3.1,3.33,3.5
3.33,4.8,0.998,3.3
2.95,5.0,2.599,2.8
2.78,4.7,2.599,2.8
2.8,4.6,2.599,2.8
3.262,4.244,2.599,3.045
3.1,3.33,2.599,3.5
4.8,0.998,2.599,4.6
5.0,2.599,2.795,4.9646
4.7,2.599,3.32,4.5
4.6,2.599,4.284,4.023
4.244,2.599,3.695,3.886
3.33,2.599,3.5,3.5
0.998,2.599,3.3,2.599
2.599,2.795,2.8,2.699
2.599,3.32,2.8,2.709
2.599,4.284,2.8,2.699
2.599,3.695,3.045,2.699
2.599,3.5,3.5,2.699
2.599,3.3,4.6,2.699
2.795,2.8,4.9646,2.9243
3.32,2.8,4.5,3.53
4.284,2.8,4.023,4.193
3.695,3.045,3.886,3.32
3.5,3.5,3.5,2.71
3.3,4.6,2.599,2.599
2.8,4.9646,2.699,2.775
2.8,4.5,2.709,2.79
2.8,4.023,2.699,2.549
3.045,3.886,2.699,3.25
3.5,3.5,2.699,3.7
4.6,2.599,2.699,5.2
4.9646,2.699,2.9243,5.8
4.5,2.709,3.53,5.18
4.023,2.699,4.193,5.031
3.886,2.699,3.32,4.5
3.5,2.699,2.71,3.48
2.599,2.699,2.599,2.825
2.699,2.9243,2.775,2.712
2.709,3.53,2.79,2.712
2.699,4.193,2.549,2.712
2.699,3.32,3.25,2.709
2.699,2.71,3.7,2.712
2.699,2.599,5.2,2.712
2.9243,2.775,5.8,3.0
3.53,2.79,5.18,4.0
4.193,2.549,5.031,5.1
3.32,3.25,4.5,5.401
2.71,3.7,3.48,5.1
2.599,5.2,2.825,5.5267
2.775,5.8,2.712,5.1
2.79,5.18,2.712,5.5249
2.549,5.031,2.712,4.5
3.25,4.5,2.709,4.5
3.7,3.48,2.712,4.5
5.2,2.825,2.712,6.1
5.8,2.712,3.0,6.1
5.18,2.712,4.0,6.1
5.031,2.712,5.1,5.2
4.5,2.709,5.401,4.894
3.48,2.712,5.1,4.0
2.825,2.712,5.5267,3.0
2.712,3.0,5.1,2.9407
2.712,4.0,5.5249,2.809
2.712,5.1,4.5,2.809
2.709,5.401,4.5,2.795
2.712,5.1,4.5,2.8
2.712,5.5267,6.1,2.809
3.0,5.1,6.1,3.0
4.0,5.5249,6.1,3.943
5.1,4.5,5.2,4.4091
5.401,4.5,4.894,5.1
5.1,4.5,4.0,4.8
5.5267,6.1,3.0,5.1
5.1,6.1,2.9407,4.3
5.5249,6.1,2.809,4.077
4.5,5.2,2.809,3.733
4.5,4.894,2.795,3.5
4.5,4.0,2.8,3.69
6.1,3.0,2.809,5.189
6.1,2.9407,3.0,5.2
6.1,2.809,3.943,4.521
5.2,2.809,4.4091,3.8
4.894,2.795,5.1,3.8
4.0,2.8,4.8,3.44
3.0,2.809,5.1,2.9403
2.9407,3.0,4.3,2.885
2.809,3.943,4.077,2.812
2.809,4.4091,3.733,2.775
2.795,5.1,3.5,2.55
2.8,4.8,3.69,2.525
2.809,5.1,5.189,2.525
3.0,4.3,5.2,2.812
3.943,4.077,4.521,2.748
4.4091,3.733,3.8,3.4
5.1,3.5,3.8,4.2
4.8,3.69,3.44,4.2
5.1,5.189,2.9403,4.8
4.3,5.2,2.885,4.2
4.077,4.521,2.812,4.077
3.733,3.8,2.775,3.555
3.5,3.8,2.55,3.145
3.69,3.44,2.525,3.5
5.189,2.9403,2.525,4.468
5.2,2.885,2.812,4.7
4.521,2.812,2.748,4.2
3.8,2.775,3.4,3.733
3.8,2.55,4.2,3.555
3.44,2.525,4.2,3.26
2.9403,2.525,4.8,2.9259
2.885,2.812,4.2,2.775
2.812,2.748,4.077,2.54
2.775,3.4,3.555,2.54
2.55,4.2,3.145,2.525
2.525,4.2,3.5,2.525
2.525,4.8,4.468,2.28
2.812,4.2,4.7,2.525
2.748,4.077,4.2,2.7
3.4,3.555,3.733,2.9
4.2,3.145,3.555,3.12
4.2,3.5,3.26,3.12
4.8,4.468,2.9259,2.945
4.2,4.7,2.775,2.915
4.077,4.2,2.54,2.69
3.555,3.733,2.54,2.514
3.145,3.555,2.525,2.45
3.5,3.26,2.525,2.9
4.468,2.9259,2.28,3.555
4.7,2.775,2.525,3.74
4.2,2.54,2.7,3.72
3.733,2.54,2.9,3.311
3.555,2.525,3.12,3.4
3.26,2.525,3.12,2.59
2.9259,2.28,2.945,2.903
2.775,2.525,2.915,2.68
2.54,2.7,2.69,2.68
2.54,2.9,2.514,2.68
2.525,3.12,2.45,2.68
2.525,3.12,2.9,2.465
2.28,2.945,3.555,2.68
2.525,2.915,3.74,2.795
2.7,2.69,3.72,3.249
2.9,2.514,3.311,3.7
3.12,2.45,3.4,3.9
3.12,2.9,2.59,3.3
2.945,3.555,2.903,3.144
2.915,3.74,2.68,2.94
2.69,3.72,2.68,3.08
2.514,3.311,2.68,2.985
2.45,3.4,2.68,2.748
2.9,2.59,2.465,3.28
3.555,2.903,2.68,4.468
3.74,2.68,2.795,4.5
3.72,2.68,3.249,4.2
3.311,2.68,3.7,3.311
3.4,2.68,3.9,3.495
2.59,2.465,3.3,2.748
2.903,2.68,3.144,2.799
2.68,2.795,2.94,2.71
2.68,3.249,3.08,2.71
2.68,3.7,2.985,2.68
2.68,3.9,2.748,2.465
2.465,3.3,3.28,2.68
2.68,3.144,4.468,2.71
2.795,2.94,4.5,2.9028
3.249,3.08,4.2,3.555
3.7,2.985,3.311,4.2
3.9,2.748,3.495,5.3
3.3,3.28,2.748,5.25
3.144,4.468,2.799,4.299
2.94,4.5,2.71,3.555
3.08,4.2,2.71,3.492
2.985,3.311,2.68,3.492
2.748,3.495,2.465,3.185
3.28,2.748,2.68,3.5
4.468,2.799,2.71,5.3
4.5,2.71,2.9028,5.491
4.2,2.71,3.555,4.9
3.311,2.68,4.2,4.459
3.495,2.465,5.3,4.184
2.748,2.68,5.25,3.0
2.799,2.71,4.299,2.9395
2.71,2.9028,3.555,2.71
2.71,3.555,3.492,2.71
2.68,4.2,3.492,2.68
2.465,5.3,3.185,2.68
2.68,5.25,3.5,2.68
2.71,4.299,5.3,2.71
2.9028,3.555,5.491,2.8
3.555,3.492,4.9,3.49
4.2,3.492,4.459,3.7
5.3,3.185,4.184,4.0
5.25,3.5,3.0,3.72
4.299,5.3,2.9395,3.311
3.555,5.491,2.71,3.199
3.492,4.9,2.71,3.1
3.492,4.459,2.68,3.195
3.185,4.184,2.68,3.0
3.5,3.0,2.68,3.0
5.3,2.9395,2.71,4.075
5.491,2.71,2.8,4.352
4.9,2.71,3.49,3.9
4.459,2.68,3.7,3.47
4.184,2.68,4.0,3.39
3.0,2.68,3.72,2.68
2.9395,2.71,3.311,2.68
2.71,2.8,3.199,2.485
2.71,3.49,3.1,1.688
2.68,3.7,3.195,2.032
2.68,4.0,3.0,1.0
2.68,3.72,3.0,1.688
2.71,3.311,4.075,1.824
2.8,3.199,4.352,2.675
3.49,3.1,3.9,3.299
3.7,3.195,3.47,3.65
4.0,3.0,3.39,4.0
3.72,3.0,2.68,3.62
3.311,4.075,2.68,3.19
3.199,4.352,2.485,2.86
3.1,3.9,1.688,2.73
3.195,3.47,2.032,2.999
3.0,3.39,1.0,2.675
3.0,2.68,1.688,3.19
4.075,2.68,1.824,4.19
4.352,2.485,2.675,4.577
3.9,1.688,3.299,4.2
3.47,2.032,3.65,3.468
3.39,1.0,4.0,3.388
2.68,1.688,3.62,2.747
2.68,1.824,3.19,2.85
2.485,2.675,2.86,2.7
1.688,3.299,2.73,2.7
2.032,3.65,2.999,2.7
1.0,4.0,2.675,2.675
1.688,3.62,3.19,2.675
1.824,3.19,4.19,2.7
2.675,2.86,4.577,2.9241
3.299,2.73,4.2,3.49
3.65,2.999,3.468,4.2
4.0,2.675,3.388,4.2
3.62,3.19,2.747,3.62
3.19,4.19,2.85,2.65
2.86,4.577,2.7,2.485
2.73,4.2,2.7,2.44
2.999,3.468,2.7,2.514
2.675,3.388,2.675,2.7
3.19,2.747,2.675,2.88
4.19,2.85,2.7,4.5
4.577,2.7,2.9241,4.85
4.2,2.7,3.49,4.507
3.468,2.7,4.2,3.9
3.388,2.675,4.2,3.4
2.747,2.675,3.62,2.675
2.85,2.7,2.65,2.83
2.7,2.9241,2.485,2.84
2.7,3.49,2.44,2.84
2.7,4.2,2.514,2.84
2.675,4.2,2.7,2.68
2.675,3.62,2.88,2.68
2.7,2.65,4.5,2.675
2.9241,2.485,4.85,2.675
3.49,2.44,4.507,3.0
4.2,2.514,3.9,3.194
4.2,2.7,3.4,2.69
3.62,2.88,2.675,2.675
2.65,4.5,2.83,2.484
2.485,4.85,2.84,2.484
2.44,4.507,2.84,2.435
2.514,3.9,2.84,2.435
2.7,3.4,2.68,2.5
2.88,2.675,2.68,2.747
4.5,2.83,2.675,3.879
4.85,2.84,2.675,4.293
4.507,2.84,3.0,4.288
3.9,2.84,3.194,3.5
3.4,2.68,2.69,3.19
2.675,2.68,2.675,2.485
2.83,2.675,2.484,2.7
2.84,2.675,2.484,2.925
2.84,3.0,2.435,2.68
2.84,3.194,2.435,2.93
2.68,2.69,2.5,2.84
2.68,2.675,2.747,2.68
2.675,2.484,3.879,2.669
2.675,2.484,4.293,2.58
3.0,2.435,4.288,2.662
3.194,2.435,3.5,2.98
2.69,2.5,3.19,2.8
2.675,2.747,2.485,2.747
2.484,3.879,2.7,2.662
2.484,4.293,2.925,2.662
2.435,4.288,2.68,2.473
2.435,3.5,2.93,2.473
2.5,3.19,2.84,2.662
2.747,2.485,2.68,2.747
3.879,2.7,2.669,3.74
4.293,2.925,2.58,4.25
4.288,2.68,2.662,4.0362
3.5,2.93,2.98,3.998
3.19,2.84,2.8,3.333
2.485,2.68,2.747,2.6
2.7,2.669,2.662,2.662
2.925,2.58,2.662,2.675
2.68,2.662,2.473,2.6
2.93,2.98,2.473,2.675
2.84,2.8,2.662,2.675
2.68,2.747,2.747,2.675
2.669,2.662,3.74,2.7
2.58,2.662,4.25,2.84
2.662,2.473,4.0362,3.2
2.98,2.473,3.998,3.499
2.8,2.662,3.333,3.191
2.747,2.747,2.6,2.979
2.662,3.74,2.662,2.48
2.662,4.25,2.675,2.25
2.473,4.0362,2.6,2.25
2.473,3.998,2.675,2.47
2.662,3.333,2.675,2.747
2.747,2.6,2.675,3.134
3.74,2.662,2.7,5.2
4.25,2.675,2.84,5.4
4.0362,2.6,3.2,5.4
3.998,2.675,3.499,4.9
3.333,2.675,3.191,3.705
2.6,2.675,2.979,2.694
2.662,2.7,2.48,2.9384
2.675,2.84,2.25,2.7
2.6,3.2,2.25,2.7
2.675,3.499,2.47,2.84
2.675,3.191,2.747,2.675
2.675,2.979,3.134,2.675
2.7,2.48,5.2,2.7
2.84,2.25,5.4,2.84
3.2,2.25,5.4,3.2
3.499,2.47,4.9,3.688
3.191,2.747,3.705,3.8
2.979,3.134,2.694,3.319
2.48,5.2,2.9384,2.71
2.25,5.4,2.7,2.6
2.25,5.4,2.7,2.484
2.47,4.9,2.84,2.71
2.747,3.705,2.675,2.947
3.134,2.694,2.675,3.287
5.2,2.9384,2.7,5.1
5.4,2.7,2.84,5.7
5.4,2.7,3.2,5.1
4.9,2.84,3.688,4.416
3.705,2.675,3.8,3.9
2.694,2.675,3.319,2.9
2.9384,2.7,2.71,2.9417
2.7,2.84,2.6,2.675
2.7,3.2,2.484,2.675
2.84,3.688,2.71,2.675
2.675,3.8,2.947,2.675
2.675,3.319,3.287,2.675
2.7,2.71,5.1,2.675
2.84,2.6,5.7,2.7
3.2,2.484,5.1,3.2
3.688,2.71,4.416,3.6
3.8,2.947,3.9,3.69
3.319,3.287,2.9,2.947
2.71,5.1,2.9417,2.468
2.6,5.7,2.675,2.315
2.484,5.1,2.675,2.315
2.71,4.416,2.675,2.468
2.947,3.9,2.675,2.693
3.287,2.9,2.675,3.1
5.1,2.9417,2.675,4.0339
5.7,2.675,2.7,4.299
5.1,2.675,3.2,4.31
4.416,2.675,3.6,3.8
3.9,2.675,3.69,3.49
2.9,2.675,2.947,2.69
2.9417,2.675,2.468,2.83
2.675,2.7,2.315,2.2
2.675,3.2,2.315,2.48
2.675,3.6,2.468,2.515
2.675,3.69,2.693,2.4
2.675,2.947,3.1,2.48
2.675,2.468,4.0339,2.48
2.7,2.315,4.299,2.675
3.2,2.315,4.31,3.1
3.6,2.468,3.8,3.6
3.69,2.693,3.49,3.4
2.947,3.1,2.69,2.8
2.468,4.0339,2.83,2.399
2.315,4.299,2.2,1.729
2.315,4.31,2.48,1.729
2.468,3.8,2.515,2.46
2.693,3.49,2.4,2.78
3.1,2.69,2.48,2.8
4.0339,2.83,2.48,3.9
4.299,2.2,2.675,3.907
4.31,2.48,3.1,3.7
3.8,2.515,3.6,3.35
3.49,2.4,3.4,3.35
2.69,2.48,2.8,2.6
2.83,2.48,2.399,2.5
2.2,2.675,1.729,2.15
2.48,3.1,1.729,2.3
2.515,3.6,2.46,2.398
2.4,3.4,2.78,2.15
2.48,2.8,2.8,2.15
2.48,2.399,3.9,2.3
2.675,1.729,3.907,2.55
3.1,1.729,3.7,3.09
3.6,2.46,3.35,3.6
3.4,2.78,3.35,3.6
2.8,2.8,2.6,3.0
2.399,3.9,2.5,1.45
1.729,3.907,2.15,0.85
1.729,3.7,2.3,0.95
2.46,3.35,2.398,1.548
2.78,3.35,2.15,2.23
2.8,2.6,2.15,2.647
3.9,2.5,2.3,4.077
3.907,2.15,2.55,4.3
3.7,2.3,3.09,3.9
3.35,2.398,3.6,3.4
3.35,2.15,3.6,3.598
2.6,2.15,3.0,2.15
2.5,2.3,1.45,2.3
2.15,2.55,0.85,2.28
2.3,3.09,0.95,2.15
2.398,3.6,1.548,2.4
2.15,3.6,2.23,2.28
2.15,3.0,2.647,2.28
2.3,1.45,4.077,2.15
2.55,0.85,4.3,1.688
3.09,0.95,3.9,2.89
3.6,1.548,3.4,3.2
3.6,2.23,3.598,3.39
3.0,2.647,2.15,2.715
1.45,4.077,2.3,2.48
0.85,4.3,2.28,1.499
0.95,3.9,2.15,1.499
1.548,3.4,2.4,1.499
2.23,3.598,2.28,2.28
2.647,2.15,2.28,2.8
4.077,2.3,2.15,4.6
4.3,2.28,1.688,7.1978
3.9,2.15,2.89,4.6
3.4,2.4,3.2,3.4
3.598,2.28,3.39,3.6
2.15,2.28,2.715,2.5
2.3,2.15,2.48,2.3
2.28,1.688,1.499,2.28
2.15,2.89,1.499,2.28
2.4,3.2,1.499,2.53
2.28,3.39,2.28,2.28
2.28,2.715,2.8,2.28
2.15,2.48,4.6,2.28
1.688,1.499,7.1978,0.5
2.89,1.499,4.6,2.43
3.2,1.499,3.4,2.647
3.39,2.28,3.6,2.647
2.715,2.8,2.5,2.21
2.48,4.6,2.3,2.145
1.499,7.1978,2.28,1.45
1.499,4.6,2.28,1.6
1.499,3.4,2.53,1.699
2.28,3.6,2.28,2.144
2.8,2.5,2.28,2.715
4.6,2.3,2.28,3.9
7.1978,2.28,0.5,6.5
4.6,2.28,2.43,3.7
3.4,2.53,2.647,3.392
3.6,2.28,2.647,3.6
2.5,2.28,2.21,2.499
2.3,2.28,2.145,2.28
2.28,0.5,1.45,2.4
2.28,2.43,1.6,2.4
2.53,2.647,1.699,2.68
2.28,2.647,2.144,2.65
2.28,2.21,2.715,2.65
2.28,2.145,3.9,2.65
0.5,1.45,6.5,2.68
2.43,1.6,3.7,3.4
2.647,1.699,3.392,3.9
2.647,2.144,3.6,3.59
2.21,2.715,2.499,2.714
2.145,3.9,2.28,2.279
1.45,6.5,2.4,1.75
1.6,3.7,2.4,1.75
1.699,3.392,2.68,2.153
2.144,3.6,2.65,2.639
2.715,2.499,2.65,3.0
3.9,2.28,2.65,4.3
6.5,2.4,2.68,5.9
3.7,2.4,3.4,4.3
3.392,2.68,3.9,3.843
3.6,2.65,3.59,3.79
2.499,2.65,2.714,2.98
2.28,2.65,2.279,2.5
2.4,2.68,1.75,2.55
2.4,3.4,1.75,2.4
2.68,3.9,2.153,2.68
2.65,3.59,2.639,2.65
2.65,2.714,3.0,2.65
2.65,2.279,4.3,2.65
2.68,1.75,5.9,2.65
3.4,1.75,4.3,3.1
3.9,2.153,3.843,3.2
3.59,2.639,3.79,3.1
2.714,3.0,2.98,2.61
2.279,4.3,2.5,2.15
1.75,5.9,2.55,1.85
1.75,4.3,2.4,1.85
2.153,3.843,2.68,1.99
2.639,3.79,2.65,2.639
3.0,2.98,2.65,2.99
4.3,2.5,2.65,5.2
5.9,2.55,2.65,7.4904
4.3,2.4,3.1,4.751
3.843,2.68,3.2,4.3
3.79,2.65,3.1,3.998
2.98,2.65,2.61,2.647
2.5,2.65,2.15,2.65
2.55,2.65,1.85,2.4
2.4,3.1,1.85,2.275
2.68,3.2,1.99,2.6
2.65,3.1,2.639,2.55
2.65,2.61,2.99,2.4
2.65,2.15,5.2,2.6
2.65,1.85,7.4904,2.6
3.1,1.85,4.751,2.73
3.2,1.99,4.3,2.62
3.1,2.639,3.998,2.42
2.61,2.99,2.647,2.34
2.15,5.2,2.65,1.99
1.85,7.4904,2.4,0.999
1.85,4.751,2.275,0.9
1.99,4.3,2.6,2.0
2.639,3.998,2.55,2.15
2.99,2.647,2.4,2.883
5.2,2.65,2.6,4.6
7.4904,2.4,2.6,5.45
4.751,2.275,2.73,5.47
4.3,2.6,2.62,4.124
3.998,2.55,2.42,3.894
2.647,2.4,2.34,2.5
2.65,2.6,1.99,2.5
2.4,2.6,0.999,0.9
2.275,2.73,0.9,0.2
2.6,2.62,2.0,0.2
2.55,2.42,2.15,0.2
2.4,2.34,2.883,0.2
2.6,1.99,4.6,0.67
2.6,0.999,5.45,1.5
2.73,0.9,5.47,1.99
2.62,2.0,4.124,2.31
2.42,2.15,3.894,1.85
2.34,2.883,2.5,0.88
1.99,4.6,2.5,0.098
